A Effect Size,A-inh Effect Size,D Effect Size,D-inh Effect Size
10.94982075825654,11.20866171414668,11.038287974067414,19.07059195409832
41.67655428264679,42.33860582434341,41.84866798764822,49.4126462844433
52.67949186912455,56.47505414115578,51.19532282897852,76.67487588806746
79.0571486767902,84.74795077478052,75.73622328807524,122.7188944465897
111.25724311774188,131.01909164984795,111.71572211476207,188.843497767682
153.00565641879894,183.70308899246712,156.07276920974965,276.19895630833054
250.41862078793204,282.6582272101537,277.8050599734157,460.3750305424195
1154.9675756441682,1173.2544711693329,1662.76432373669,936.163222313816
